race_id,race_date,distance,rank,bracket,horse_number,horse_name,horse_id,jockey_name,jockey_id,sex,age,weight_carried,field_size,horse_runs,horse_win_rate,horse_place_rate,horse_show_rate,horse_avg_rank,horse_recent_win_rate,horse_recent_show_rate,horse_recent_avg_rank,last_rank,jockey_win_rate,jockey_place_rate,jockey_show_rate
202545010106,20254501,1400,13.0,8,13,ラヴォタ,2021107006,落合玄太,05578,牡,4.0,56.0,14,20,0.05,0.1,0.15,5.2,0.0,0.0,6.4,5,0,0,0
202545010106,20254501,1400,,8,14,エクステンシヴリー,2021100715,張田昂,05549,牡,4.0,56.0,14,20,0.05,0.35,0.45,5.1,0.0,0.0,9.0,12,0,0,0
202545010105,20254501,900,1.0,4,4,マオノボルケーノ,2021100851,町田直希,05455,牝,4.0,54.0,12,14,0.07142857142857142,0.07142857142857142,0.21428571428571427,6.428571428571429,0.0,0.0,9.0,9,0,0,0
202545010105,20254501,900,2.0,2,2,トゥーリナライト,2020102279,野畑凌,05630,牡,5.0,56.0,12,20,0.05,0.15,0.2,6.55,0.0,0.0,9.2,12,0,0,0
202545010105,20254501,900,3.0,5,5,タイムオブハート,2020101441,△佐野遥久,a0570,牝,5.0,52.0,12,20,0.0,0.0,0.05,8.0,0.0,0.0,7.8,8,0,0,0
202545010105,20254501,900,4.0,3,3,ケイツーユーロ,2020103830,増田充宏,a01df,牡,5.0,56.0,12,20,0.0,0.0,0.0,8.65,0.0,0.0,10.4,10,0,0,0
202545010105,20254501,900,5.0,7,10,エイカイゴールド,2021102354,山崎誠士,05365,牝,4.0,54.0,12,20,0.05,0.05,0.1,7.55,0.0,0.0,9.4,10,0,0,0
202545010105,20254501,900,6.0,6,7,メリヴェイユ,2019105964,池谷匠翔,05599,牝,6.0,54.0,12,20,0.05,0.1,0.3,4.85,0.2,0.2,5.0,1,0,0,0
202545010105,20254501,900,7.0,8,11,リュサントノレ,2021105275,落合玄太,05578,牝,4.0,54.0,12,12,0.0,0.0,0.4166666666666667,4.416666666666667,0.0,0.0,5.4,5,0,0,0
202545010105,20254501,900,8.0,5,6,ラヴィンローゼス,2021103997,本田紀忠,a022f,牝,4.0,54.0,12,20,0.0,0.05,0.2,6.65,0.0,0.0,10.4,12,0,0,0
202545010105,20254501,900,9.0,1,1,ダンテズセヴン,2021101662,岡村裕基,05272,牝,4.0,54.0,12,20,0.0,0.0,0.0,7.45,0.0,0.0,7.6,5,0,0,0
202545010105,20254501,900,10.0,8,12,ハナチャン,2021106912,▲神尾香澄,05613,牝,4.0,51.0,12,17,0.29411764705882354,0.4117647058823529,0.5294117647058824,4.0588235294117645,0.0,0.2,6.8,8,0,0,0
202545010105,20254501,900,11.0,6,8,キタノブルーアレツ,2019100487,和田譲治,05399,牝,6.0,54.0,12,20,0.0,0.0,0.0,7.15,0.0,0.0,6.4,8,0,0,0
202545010105,20254501,900,12.0,7,9,コトノサンショ,2020109026,岡村健司,05562,牡,5.0,56.0,12,20,0.05,0.1,0.1,6.8,0.0,0.0,6.6,8,0,0,0
202545010111,20254501,1600,1.0,7,9,アーサ,2022106885,野畑凌,05630,牡,3.0,56.0,12,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.285714285714286,0.0,0.0,9.2,10,0,0,0
202545010111,20254501,1600,2.0,4,4,アルメールヴェント,2022100874,阿部龍,05492,牡,3.0,56.0,12,20,0.0,0.0,0.0,9.55,0.0,0.0,10.2,11,0,0,0
202545010111,20254501,1600,3.0,1,1,セレニアサミット,2022106516,笹川翼,05524,牝,3.0,55.0,12,12,0.16666666666666666,0.16666666666666666,0.16666666666666666,7.083333333333333,0.0,0.0,9.0,11,0,0,0
202545010111,20254501,1600,4.0,5,5,ササキンチャーマー,2022106028,町田直希,05455,牝,3.0,54.0,12,6,0.0,0.0,0.3333333333333333,6.666666666666667,0.0,0.2,7.4,7,0,0,0
202545010111,20254501,1600,5.0,8,11,ソイラテ,2022103901,矢野貴之,05380,牡,3.0,56.0,12,6,0.0,0.16666666666666666,0.16666666666666666,7.0,0.0,0.0,8.0,9,0,0,0
202545010111,20254501,1600,6.0,8,12,レッドサラマンダー,2022102485,△佐野遥久,a0570,牡,3.0,55.0,12,20,0.05,0.05,0.15,8.4,0.0,0.0,10.6,10,0,0,0
202545010111,20254501,1600,7.0,6,8,パンプイット,2022100471,和田譲治,05399,牡,3.0,56.0,12,19,0.10526315789473684,0.10526315789473684,0.15789473684210525,7.526315789473684,0.0,0.0,10.8,12,0,0,0
202545010111,20254501,1600,8.0,2,2,シナノラビット,2022102720,中越琉世,05555,牝,3.0,54.0,12,13,0.07692307692307693,0.23076923076923078,0.23076923076923078,5.615384615384615,0.2,0.2,4.8,8,0,0,0
202545010111,20254501,1600,9.0,5,6,チャチャハツゴウ,2022102134,落合玄太,05578,牝,3.0,54.0,12,14,0.0,0.07142857142857142,0.07142857142857142,7.928571428571429,0.0,0.0,10.4,11,0,0,0
202545010111,20254501,1600,10.0,6,7,ゴールドモーニン,2022106407,山崎誠士,05365,牡,3.0,57.0,12,15,0.0,0.0,0.06666666666666667,9.266666666666667,0.0,0.0,9.8,11,0,0,0
202545010111,20254501,1600,11.0,7,10,ヴァッツマン,2022101150,御神本訓,05404,牡,3.0,56.0,12,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,5.666666666666667,0.0,0.0,5.8,6,0,0,0
202545010111,20254501,1600,12.0,3,3,テディージュエリー,2022101257,本田正重,05443,牡,3.0,56.0,12,13,0.07692307692307693,0.07692307692307693,0.15384615384615385,8.23076923076923,0.0,0.0,10.0,9,0,0,0
202545010107,20254501,1500,1.0,6,10,カラリパヤット,2021105681,矢野貴之,05380,牡,4.0,56.0,14,12,0.0,0.08333333333333333,0.16666666666666666,6.583333333333333,0.0,0.0,9.0,10,0,0,0
202545010107,20254501,1500,2.0,5,7,ストロンゲスト,2019103780,張田昂,05549,牡,6.0,56.0,14,20,0.0,0.0,0.0,8.85,0.0,0.0,8.0,8,0,0,0
202545010107,20254501,1500,3.0,8,14,ブラッドライン,2019101003,川島正太,a0247,牡,6.0,56.0,14,20,0.05,0.05,0.05,6.8,0.0,0.0,7.6,5,0,0,0
202545010107,20254501,1500,4.0,7,11,ロックシティボーイ,2021107276,町田直希,05455,牡,4.0,56.0,14,19,0.15789473684210525,0.3157894736842105,0.3157894736842105,5.842105263157895,0.0,0.0,7.2,9,0,0,0
202545010107,20254501,1500,5.0,8,13,シヴァシン,2020105338,岩橋勇二,05389,牡,5.0,56.0,14,20,0.0,0.0,0.0,9.75,0.0,0.0,10.0,5,0,0,0
202545010107,20254501,1500,6.0,1,1,アリダンジェロ,2020102768,御神本訓,05404,牝,5.0,54.0,14,20,0.0,0.0,0.05,8.2,0.0,0.2,7.8,6,0,0,0
202545010107,20254501,1500,7.0,6,9,ムーンヘイロー,2021107321,笹川翼,05524,牡,4.0,56.0,14,15,0.0,0.06666666666666667,0.26666666666666666,7.066666666666666,0.0,0.0,9.2,9,0,0,0
202545010107,20254501,1500,8.0,7,12,バンクロール,2019106499,篠谷葵,05605,牡,6.0,56.0,14,20,0.0,0.0,0.0,8.55,0.0,0.0,8.8,8,0,0,0
202545010107,20254501,1500,9.0,3,3,リュウノバデン,2021103456,▲加藤雄真,a056f,牡,4.0,53.0,14,20,0.0,0.0,0.05,7.95,0.0,0.0,8.8,12,0,0,0
202545010107,20254501,1500,10.0,3,4,ミシェット,2021107021,岡村裕基,05272,牝,4.0,54.0,14,20,0.0,0.0,0.0,7.9,0.0,0.0,8.0,6,0,0,0
202545010107,20254501,1500,11.0,2,2,アーニャアザザマス,2021100835,▲神尾香澄,05613,牝,4.0,51.0,14,17,0.11764705882352941,0.11764705882352941,0.11764705882352941,6.411764705882353,0.0,0.0,8.6,10,0,0,0
202545010107,20254501,1500,12.0,5,8,フライングロッド,2021104668,新原周馬,05647,牡,4.0,56.0,14,20,0.0,0.0,0.05,8.3,0.0,0.0,8.6,7,0,0,0
202545010107,20254501,1500,13.0,4,6,サンライズソング,2020100062,今野忠成,05230,牝,5.0,54.0,14,20,0.05,0.05,0.1,7.9,0.0,0.0,9.0,10,0,0,0
202545010107,20254501,1500,14.0,4,5,ツワモノ,2020103948,落合玄太,05578,牡,5.0,56.0,14,20,0.0,0.0,0.0,8.9,0.0,0.0,8.2,12,0,0,0
202545010102,20254501,1400,1.0,5,8,ニシノヤングマン,2021101052,山林堂信,a0105,牡,4.0,56.0,14,19,0.05263157894736842,0.3157894736842105,0.3684210526315789,4.947368421052632,0.0,0.0,6.2,9,0,0,0
202545010102,20254501,1400,2.0,2,2,マイブリッジ,2021105332,野畑凌,05630,牡,4.0,56.0,14,3,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.0,0.6666666666666666,2.6666666666666665,2,0,0,0
202545010102,20254501,1400,3.0,5,7,ミヤビハイジア,2021103884,岩橋勇二,05389,牝,4.0,54.0,14,14,0.07142857142857142,0.2857142857142857,0.42857142857142855,4.285714285714286,0.0,0.4,4.8,6,0,0,0
202545010102,20254501,1400,4.0,3,4,リケアジョーヌ,2021106116,▲加藤雄真,a056f,牝,4.0,51.0,14,20,0.25,0.35,0.5,3.6,0.6,0.6,2.6,5,0,0,0
202545010102,20254501,1400,5.0,3,3,マイベスト,2021106535,新原周馬,05647,牝,4.0,54.0,14,12,0.5833333333333334,0.6666666666666666,0.6666666666666666,3.8333333333333335,0.0,0.2,7.8,10,0,0,0
202545010102,20254501,1400,6.0,8,13,エールヴァーゲ,2021104956,山崎誠士,05365,牝,4.0,54.0,14,20,0.05,0.25,0.3,6.7,0.0,0.0,9.0,9,0,0,0
202545010102,20254501,1400,7.0,1,1,バスターショット,2021109062,田中涼,a0293,セ,4.0,56.0,14,20,0.1,0.15,0.3,5.5,0.2,0.2,7.0,11,0,0,0
